,Nets,Labels,Average Distance,Representative
423,Road_Traffic_Fine_Management_Process.48133d4a-2dbe-4e6c-84e8-0e9c6992b9d6.pnml,2,0.33483832963600857,False
424,Road_Traffic_Fine_Management_Process.0ce01182-5dc6-4bed-a3a1-9f7bf9344186.pnml,2,0.2810161765223854,False
425,Road_Traffic_Fine_Management_Process.39018842-66ea-4a88-b8ba-cfe7dade7e70.pnml,0,0.397830385575702,False
426,Road_Traffic_Fine_Management_Process.a6c13954-9e4d-4f6e-8ed4-29da433e0ac8.pnml,1,0.3355787787717948,False
427,Road_Traffic_Fine_Management_Process.d2df3aa5-f7d9-40d3-9c95-ac8add04e85b.pnml,4,0.29615825771491705,False
428,Road_Traffic_Fine_Management_Process.ae02aa82-d6a2-4c03-8fcf-a233005a894b.pnml,4,0.3267568850022615,False
429,Road_Traffic_Fine_Management_Process.67d422d3-cbcc-4566-a71b-5999e98acb55.pnml,1,0.4589105743022825,False
430,Road_Traffic_Fine_Management_Process.13f43839-a1ef-417c-88be-4c464bbf8c2c.pnml,1,0.29281924615156174,False
431,Road_Traffic_Fine_Management_Process.c996e499-49dd-4bfc-90df-cd47ea8a9a50.pnml,1,0.2957896624684611,False
432,Road_Traffic_Fine_Management_Process.fe488a3e-17a3-4395-a2a7-e3d3a554aad6.pnml,4,0.31745061764605764,False
433,Road_Traffic_Fine_Management_Process.b3de8b2c-c838-40cf-83cc-b7d9bda0375e.pnml,2,0.2887341524010393,False
434,Road_Traffic_Fine_Management_Process.2e67ffb2-9b04-4121-b591-72226ae418f7.pnml,1,0.41474975554530796,False
435,Road_Traffic_Fine_Management_Process.f6f90b89-746d-4d8c-91b7-0846e13aa313.pnml,1,0.30671072864806925,False
436,Road_Traffic_Fine_Management_Process.8aa78687-eac6-4a3e-a44b-89dfa65fa50a.pnml,4,0.31318946933325537,False
437,Road_Traffic_Fine_Management_Process.3c921e00-6dab-43f0-8404-c208399352ba.pnml,0,0.3241581846313987,False
438,Road_Traffic_Fine_Management_Process.d590bd53-256b-4c26-9628-59d051144988.pnml,2,0.27655764553250006,False
439,Road_Traffic_Fine_Management_Process.e5c6d195-e285-4919-9ead-40b56f57d123.pnml,1,0.48909514446706515,False
440,Road_Traffic_Fine_Management_Process.b917faa0-79ba-40b8-b022-188ad994b8d4.pnml,1,0.32281547646230463,False
441,Road_Traffic_Fine_Management_Process.6f927bc4-dfd0-4b5f-be5b-fa4e8bfb6114.pnml,4,0.31059292544303213,False
442,Road_Traffic_Fine_Management_Process.e998f3e0-7848-4050-9e90-a33ef1988ea6.pnml,3,0.4412734774803741,False
443,Road_Traffic_Fine_Management_Process.a3561426-0f64-48d4-8578-cab9dc5f824b.pnml,2,0.2983293957153529,False
444,Road_Traffic_Fine_Management_Process.f332b6e6-8098-4830-afed-4ef7daac8726.pnml,3,0.2974014406823737,False
445,Road_Traffic_Fine_Management_Process.07ecc234-8766-4eb3-961d-e16f9abb482d.pnml,2,0.3093551980810437,False
446,Road_Traffic_Fine_Management_Process.f956a434-f37d-4698-b1b3-9a58b7ed9585.pnml,2,0.24861860531903882,False
447,Road_Traffic_Fine_Management_Process.85de4326-3b38-4442-84ff-97e87bd0164c.pnml,5,0.3648942860028901,False
448,Road_Traffic_Fine_Management_Process.7a6177c8-dbb3-4b2f-aa29-7d3d12adac1f.pnml,1,0.4287050057598593,False
449,Road_Traffic_Fine_Management_Process.c9a5408b-57a5-4ba9-8a09-eafd2fa1e3cd.pnml,0,0.40146148481274696,False
450,Road_Traffic_Fine_Management_Process.b80f1d0f-97ce-408b-be45-eb5c46d70c36.pnml,0,0.32230916667059983,True
451,Road_Traffic_Fine_Management_Process.bf14ba6a-b242-440d-9c32-913b1a608a3b.pnml,0,0.36077513537545725,False
452,Road_Traffic_Fine_Management_Process.d964c32b-9e66-423b-8a5b-4321f793e7c6.pnml,4,0.336975331524871,False
453,Road_Traffic_Fine_Management_Process.d1123d1e-2ea2-4298-b463-c3175174110a.pnml,4,0.44196853387789314,False
454,Road_Traffic_Fine_Management_Process.e3aae1a9-a950-412d-97d7-b928e0660463.pnml,0,0.3686605249692303,False
455,Road_Traffic_Fine_Management_Process.9af3dd1d-efa4-4a2b-97ac-4d4515eab5f9.pnml,1,0.44802792381685946,False
456,Road_Traffic_Fine_Management_Process.47ba79a7-d9fe-43be-acc5-195197208c1e.pnml,1,0.3172641895894925,False
457,Road_Traffic_Fine_Management_Process.08680706-e1ec-43f7-9786-1bd5fff9329a.pnml,4,0.3054441112269493,False
458,Road_Traffic_Fine_Management_Process.464ce60e-99a6-4169-946c-9e32aef27aef.pnml,1,0.29383271954165,False
459,Road_Traffic_Fine_Management_Process.7de57e84-8cf7-48b5-a62b-8032a4665263.pnml,4,0.4090387242311437,False
460,Road_Traffic_Fine_Management_Process.bddd76fa-8782-44c8-9b9f-e20d97742231.pnml,2,0.3247466260553641,False
461,Road_Traffic_Fine_Management_Process.b1d48341-d9bd-4229-83e2-98d8ef0f74d5.pnml,5,0.46228956811419936,False
462,Road_Traffic_Fine_Management_Process.0c50b39e-1863-4bc3-b9a6-a7c8fc1dd067.pnml,0,0.3540718877981214,False
463,Road_Traffic_Fine_Management_Process.c4044628-5c1c-45a1-a774-e4b8a5e34d09.pnml,1,0.2910072825646612,False
464,Road_Traffic_Fine_Management_Process.584cf99c-32bc-4fed-b5eb-081190d427d2.pnml,4,0.36746189681580615,False
465,Road_Traffic_Fine_Management_Process.df863c80-8172-4db6-a13c-f2d98b8d5b8d.pnml,1,0.39382258095939476,False
466,Road_Traffic_Fine_Management_Process.6a6c9c30-114c-47dd-98d1-44cf4c7cc0ff.pnml,1,0.3095568781541619,False
467,Road_Traffic_Fine_Management_Process.e02e45cf-cc6f-4518-85ac-0cb7490f2cdc.pnml,1,0.34470392244917825,False
468,Road_Traffic_Fine_Management_Process.7d8b0c30-57db-40fd-a4d8-c2502363e57f.pnml,2,0.3604351006968811,False
469,Road_Traffic_Fine_Management_Process.888f74df-6143-4d72-a3ea-1a2ab5623033.pnml,1,0.2991575241323722,False
470,Road_Traffic_Fine_Management_Process.815856c0-acc2-4d0a-ab2b-bb41f0003abd.pnml,4,0.3503217677074983,False
471,Road_Traffic_Fine_Management_Process.9bdd1bc9-2e30-41fb-bfd7-d3142ec85cca.pnml,1,0.2989539591571088,False
472,Road_Traffic_Fine_Management_Process.74ce9ad5-7689-4f2b-b78a-7aa8f0e70766.pnml,4,0.2905634220548312,False
473,Road_Traffic_Fine_Management_Process.2f2bdf58-bd9a-4675-94f6-df226d6144e8.pnml,3,0.3294495546523943,False
474,Road_Traffic_Fine_Management_Process.0a279ef9-56c5-4f6a-83e7-152cb4b1c06c.pnml,2,0.2818030027922876,False
475,Road_Traffic_Fine_Management_Process.6838622d-e7ea-4201-8c6b-b70f05ae9efc.pnml,4,0.3575853071276017,False
476,Road_Traffic_Fine_Management_Process.f0052ffd-5d6f-426f-bd78-c54f1634d4ea.pnml,5,0.30838225484134246,False
477,Road_Traffic_Fine_Management_Process.cdf383dc-316a-4160-bdf4-babf815bc7b6.pnml,2,0.3172648727158111,False
478,Road_Traffic_Fine_Management_Process.feaf1e7f-a2bd-4d81-bf47-44c1d0ecb653.pnml,2,0.3501299130477382,False
479,Road_Traffic_Fine_Management_Process.0fd6a6ab-f3e1-47e5-a9ac-c328cbc34517.pnml,5,0.4557019134956376,False
480,Road_Traffic_Fine_Management_Process.86645576-d642-4ec1-bedc-617317322883.pnml,1,0.31985772705082205,False
481,Road_Traffic_Fine_Management_Process.344a422d-e4c4-4d2c-b550-28cff5c5d13b.pnml,1,0.4008109773745799,False
482,Road_Traffic_Fine_Management_Process.283d71dd-0285-40c8-b6ff-0cef4f91d69f.pnml,4,0.342796287856561,False
483,Road_Traffic_Fine_Management_Process.ab91e0a9-2f89-4ca1-8379-1ab154b0b492.pnml,5,0.3102245546845956,False
484,Road_Traffic_Fine_Management_Process.197b4886-1311-437e-8df1-d5a7b1baf523.pnml,4,0.4604266558314395,False
485,Road_Traffic_Fine_Management_Process.3e15d07d-4de4-4f8e-80df-8ad2a053ede5.pnml,3,0.4619849499159843,False
486,Road_Traffic_Fine_Management_Process.c87c985d-3d22-4c27-88b1-c1e6391035ab.pnml,1,0.47075630064087454,False
487,Road_Traffic_Fine_Management_Process.3fbe14b6-ba55-485f-a782-7628bd91bc80.pnml,2,0.2965747836430896,False
488,Road_Traffic_Fine_Management_Process.52d3bf04-9095-4c51-85bf-df1560299dfe.pnml,1,0.301766006051271,False
489,Road_Traffic_Fine_Management_Process.a1c90eca-1ecb-458d-9acf-f880a49be0c1.pnml,0,0.4669957906308064,False
490,Road_Traffic_Fine_Management_Process.06d73d7b-bca6-4e7d-9461-79bd42e44d1c.pnml,1,0.3098801378270877,False
491,Road_Traffic_Fine_Management_Process.05e9f293-8b0d-4b28-a947-521d770b3382.pnml,4,0.32583327982279064,False
492,Road_Traffic_Fine_Management_Process.7351d9c0-c5ae-4154-affd-ec86ea0125d3.pnml,4,0.3395332986919079,False
493,Road_Traffic_Fine_Management_Process.23b61c83-db1c-4b57-9aeb-1d7dd2f9d0a6.pnml,5,0.2897043321904701,False
494,Road_Traffic_Fine_Management_Process.bf9f0db7-9e5a-4818-9f5a-b67fe416f7cc.pnml,1,0.39348645371103563,False
495,Road_Traffic_Fine_Management_Process.ade23205-551d-44af-a03f-9c960c76c121.pnml,2,0.2667282547452074,False
496,Road_Traffic_Fine_Management_Process.0e8cf7ba-dff4-409a-9f14-87c52a10e814.pnml,3,0.3163898096040189,False
497,Road_Traffic_Fine_Management_Process.feb73f0c-b2a5-400a-9086-6fe8a62ff386.pnml,1,0.3184057174444519,False
498,Road_Traffic_Fine_Management_Process.8ed4e464-a205-442f-bad6-f9df7d7028f7.pnml,0,0.43705079148092196,False
499,Road_Traffic_Fine_Management_Process.3ad2895c-dda0-490e-8848-ce36e8feba9a.pnml,4,0.36254152569372916,False
500,Road_Traffic_Fine_Management_Process.2ccca070-cb5c-4e5d-876f-2992e5c0d229.pnml,2,0.3122168865278663,False
501,Road_Traffic_Fine_Management_Process.3bef86b6-515f-4da9-bef2-fc95da9ae9a2.pnml,1,0.34940678404241643,False
502,Road_Traffic_Fine_Management_Process.03ccd5a3-28ee-4cac-a9c5-8d64e82237d2.pnml,1,0.3734159167311006,False
503,Road_Traffic_Fine_Management_Process.0b44d60e-5cfa-42dd-adb5-884a306ef134.pnml,4,0.36239469264057106,False
504,Road_Traffic_Fine_Management_Process.10caaa93-0570-4f77-a68d-a4d8efb0700a.pnml,2,0.2787938806628733,False
505,Road_Traffic_Fine_Management_Process.63f78b03-9010-4fe3-aeee-d3301c467b27.pnml,4,0.33874861746952195,False
506,Road_Traffic_Fine_Management_Process.2d3f294c-1620-4959-828f-d4965e60e8b0.pnml,0,0.37259016138255613,False
507,Road_Traffic_Fine_Management_Process.778027d9-e6ed-4cc0-9d45-00341680ac1a.pnml,4,0.31509699068144664,False
508,Road_Traffic_Fine_Management_Process.34baeba7-396a-44f9-ab0a-217efb81df3d.pnml,4,0.3516626660921239,False
509,Road_Traffic_Fine_Management_Process.f4ecebcc-628e-4516-819f-65eadb573363.pnml,2,0.2683335819009392,False
510,Road_Traffic_Fine_Management_Process.234a44cc-eea7-4309-9fdb-e1bcc26e2854.pnml,5,0.3260070780881158,False
511,Road_Traffic_Fine_Management_Process.d5a3d57f-62b8-40b2-a8a3-4f65f48ab920.pnml,4,0.3641225239145852,False
512,Road_Traffic_Fine_Management_Process.57f39d4a-5d65-440b-810d-e584030bfc50.pnml,5,0.44692757513505776,False
513,Road_Traffic_Fine_Management_Process.38e7e020-03b9-4b62-a7fe-6f5eeb663d9c.pnml,3,0.35934128882911837,False
514,Road_Traffic_Fine_Management_Process.84774fca-c89b-469d-a939-ec217662e0fa.pnml,0,0.4954369118750971,False
515,Road_Traffic_Fine_Management_Process.4e4ab807-b5d9-4f11-9d0c-750c57d757fc.pnml,4,0.32153584236563654,False
516,Road_Traffic_Fine_Management_Process.47beb393-de42-4e99-98d1-c3fee10dddce.pnml,1,0.33260620041681643,False
517,Road_Traffic_Fine_Management_Process.7e52dad9-2de9-40d6-86b9-697d1ac37930.pnml,1,0.34591805420485655,False
518,Road_Traffic_Fine_Management_Process.2692704d-c756-4b12-875d-ac68e67117e6.pnml,1,0.2992063776640501,False
519,Road_Traffic_Fine_Management_Process.37ad6237-22fe-4c81-b6d5-a2cec461d352.pnml,0,0.341974152961148,False
520,Road_Traffic_Fine_Management_Process.a203f8c2-3127-42ae-b083-780a231c1dd5.pnml,4,0.35178468187494655,False
521,Road_Traffic_Fine_Management_Process.cf70c787-7385-4940-8630-d25f02398a6f.pnml,1,0.49633047353582044,False
522,Road_Traffic_Fine_Management_Process.48ca6a7a-0efd-438c-9210-d2e29f01062d.pnml,4,0.3620285442943466,False
523,Road_Traffic_Fine_Management_Process.60a2de97-1aef-45a2-9c62-2ae0aae5ef53.pnml,1,0.41572889606467517,False
524,Road_Traffic_Fine_Management_Process.5c40c7a3-baa3-4399-88fc-1df3fa509512.pnml,1,0.31011957224166525,False
525,Road_Traffic_Fine_Management_Process.c99c2656-ba09-4701-ac4b-84621ba79a48.pnml,1,0.33793107521417043,False
526,Road_Traffic_Fine_Management_Process.14b9c500-1457-4015-8a76-3933aca2d604.pnml,1,0.3170067767038415,False
527,Road_Traffic_Fine_Management_Process.112074bf-4e09-4664-91e3-84fd4a0c83b9.pnml,0,0.34160437905627744,False
528,Road_Traffic_Fine_Management_Process.fae646c6-943c-4615-9780-f878f4c2c110.pnml,0,0.40648533143722987,False
529,Road_Traffic_Fine_Management_Process.9aa5b305-66d2-4425-86f3-679e36bbdac2.pnml,1,0.3848979901882717,False
530,Road_Traffic_Fine_Management_Process.54dc0de3-5df2-403e-abe9-c77605be90f2.pnml,1,0.4301011050863662,False
531,Road_Traffic_Fine_Management_Process.2da6a89c-1296-4319-8c35-66ab8eb3899a.pnml,4,0.3137253260962194,False
532,Road_Traffic_Fine_Management_Process.c46b1061-485f-4b2c-8a24-71b095c230a9.pnml,4,0.3701694181444051,False
533,Road_Traffic_Fine_Management_Process.98c67da3-61d5-4266-8529-72f6f1e8d7fa.pnml,4,0.34225252244565474,False
534,Road_Traffic_Fine_Management_Process.633ac71c-7ce0-40d3-bc51-ddf30bc8b596.pnml,1,0.32151024099729586,False
535,Road_Traffic_Fine_Management_Process.f8df12ff-a1e6-46f3-90ee-b843e5579215.pnml,4,0.40461690974151304,False
536,Road_Traffic_Fine_Management_Process.af86245d-e8ee-4b8c-aaa0-fec5c4a522f6.pnml,4,0.3406792755375925,False
537,Road_Traffic_Fine_Management_Process.a3344b56-641c-4e02-b7d3-7395ba59aaf9.pnml,5,0.5011011054085778,False
538,Road_Traffic_Fine_Management_Process.7628be14-8044-4bd5-a70b-ed904d7aed32.pnml,2,0.3952183460169365,False
539,Road_Traffic_Fine_Management_Process.08b7d21b-c548-4c6e-bdeb-0b8248ecc3d5.pnml,2,0.4326287687243471,False
540,Road_Traffic_Fine_Management_Process.9fe3b843-a6ae-4c52-8973-cf9a7c5c2f4a.pnml,4,0.3494748502536071,False
541,Road_Traffic_Fine_Management_Process.7b227192-6498-4553-b846-b50f11283667.pnml,5,0.3666816456677136,False
542,Road_Traffic_Fine_Management_Process.e7e83d63-e38a-463b-9c40-876cd2a1a625.pnml,4,0.3162222098250094,False
543,Road_Traffic_Fine_Management_Process.f1744da7-2abe-4be8-97e2-f834a95bdee5.pnml,1,0.4104459142782612,False
544,Road_Traffic_Fine_Management_Process.4f38e9ef-1e15-43d2-aeb0-dd16a7089d40.pnml,4,0.3253481324050016,False
545,Road_Traffic_Fine_Management_Process.4614e970-29ee-4956-84e0-3e3af98b8126.pnml,1,0.37848288697791,False
546,Road_Traffic_Fine_Management_Process.0de4bffe-1fd6-4b97-991d-fcedabd192a8.pnml,5,0.29716756164255775,False
547,Road_Traffic_Fine_Management_Process.ad11912e-9cfa-4ec3-b880-4aa185e9a350.pnml,1,0.31093918323654074,False
548,Road_Traffic_Fine_Management_Process.51cfab3c-e1b4-4c08-bada-624fc78c2282.pnml,1,0.3410492435006508,False
549,Road_Traffic_Fine_Management_Process.1c0a2b78-68ad-40c3-a6d1-e9284220f942.pnml,4,0.3229193383814025,False
550,Road_Traffic_Fine_Management_Process.bc1a6858-1fb3-40a3-b7af-d399306ae8e1.pnml,2,0.25607792287792336,False
551,Road_Traffic_Fine_Management_Process.c51a081d-dabf-4712-9a2d-c6b298343242.pnml,3,0.2968946095974493,False
552,Road_Traffic_Fine_Management_Process.ad9d8b17-b5b9-4bf0-989b-a1bdd9bf77da.pnml,1,0.29254036152993496,False
553,Road_Traffic_Fine_Management_Process.6e94500e-d69a-4fa0-898f-daa65d547c1d.pnml,4,0.3578715130277272,False
554,Road_Traffic_Fine_Management_Process.a1993fdb-42cf-48b5-be2b-6fba4cfa03ed.pnml,4,0.3901506512402908,False
555,Road_Traffic_Fine_Management_Process.047323d3-16c2-499c-bed0-807731092ce4.pnml,1,0.37676332664732987,False
556,Road_Traffic_Fine_Management_Process.a16af069-a259-41e5-96ba-d51a14e04031.pnml,0,0.3749638158975935,False
557,Road_Traffic_Fine_Management_Process.8f139a5c-1a60-46b4-bca8-042d64637648.pnml,4,0.33606498460823225,False
558,Road_Traffic_Fine_Management_Process.9b574d42-4804-41b2-9977-0b670af6b792.pnml,5,0.35064853308062277,False
559,Road_Traffic_Fine_Management_Process.966c7b3e-37c3-4556-9906-b71ebdddd24c.pnml,1,0.30859182381845385,False
560,Road_Traffic_Fine_Management_Process.4d8c0bef-26b4-4cd9-9b6e-70939de053e9.pnml,5,0.3104872601085717,False
561,Road_Traffic_Fine_Management_Process.c090a22d-638b-4859-8a4f-5f3b525861b2.pnml,1,0.330843795177544,False
562,Road_Traffic_Fine_Management_Process.9f87a98f-6f70-41ef-a728-99e9439aed81.pnml,4,0.3231687391512712,False
563,Road_Traffic_Fine_Management_Process.e9bf2235-e92a-4348-9851-8e8357149f93.pnml,1,0.2967205204539102,False
564,Road_Traffic_Fine_Management_Process.a54e8794-2be7-443f-bebd-872b40fdef3e.pnml,2,0.3068847810019852,False
565,Road_Traffic_Fine_Management_Process.6320d5e1-4d61-4604-a72e-944272169383.pnml,5,0.3869287513364056,False
566,Road_Traffic_Fine_Management_Process.c65ca020-4124-405b-8bd5-3a7024d4d1fc.pnml,4,0.3250188524018344,False
567,Road_Traffic_Fine_Management_Process.ce6dff1a-157f-4876-8b59-c732447f391d.pnml,4,0.36146950883544443,False
568,Road_Traffic_Fine_Management_Process.b0efd330-a33a-4814-8e11-aa4d0883d900.pnml,1,0.4087532081813255,False
569,Road_Traffic_Fine_Management_Process.65a3013a-0382-4794-9c65-218657c6d54b.pnml,2,0.25094288628520733,False
570,Road_Traffic_Fine_Management_Process.9137f32f-c786-454c-8fa0-40c61145f315.pnml,4,0.32041887809861824,False
571,Road_Traffic_Fine_Management_Process.756de34e-f063-4417-b708-f1c41a3b6f4d.pnml,4,0.327105423494134,False
572,Road_Traffic_Fine_Management_Process.4a1555e7-a375-4330-871e-67125fae82fd.pnml,1,0.3540689552503858,False
573,Road_Traffic_Fine_Management_Process.1f953a8a-34f4-4b14-8146-76e31c2bce66.pnml,4,0.36012946529245965,False
574,Road_Traffic_Fine_Management_Process.5b03d736-620c-401a-b3b9-c56752b94c31.pnml,5,0.3481608325171933,False
575,Road_Traffic_Fine_Management_Process.bac43962-a9cb-48b6-9d8b-dd5dd989a5a7.pnml,1,0.42728920307194657,False
576,Road_Traffic_Fine_Management_Process.a7f24843-c014-4ca7-b642-961a29933658.pnml,0,0.38358487451340456,False
577,Road_Traffic_Fine_Management_Process.460e36ab-4a4e-4a33-856d-d08d97ecb881.pnml,1,0.3592898650981843,False
578,Road_Traffic_Fine_Management_Process.d048af2c-6c4e-490d-9935-a6778dd08fa6.pnml,2,0.4061422072679413,False
579,Road_Traffic_Fine_Management_Process.a400ce31-6708-4a70-8c82-3ed7225229f1.pnml,2,0.31251493326247703,False
580,Road_Traffic_Fine_Management_Process.6e7434fe-6f7d-45a2-b3fc-aa6477fbf740.pnml,0,0.3575231571136401,False
581,Road_Traffic_Fine_Management_Process.0bd70162-297e-4234-b03f-2934f7a757d7.pnml,4,0.3262618319867115,False
582,Road_Traffic_Fine_Management_Process.805c1553-f2be-4301-ba78-2171a60b4831.pnml,2,0.5555320036532646,False
583,Road_Traffic_Fine_Management_Process.5d9d3eff-bc78-4505-b4be-56e43e475e06.pnml,5,0.42761738570605795,False
584,Road_Traffic_Fine_Management_Process.ec17cc9a-eb90-4898-856c-c6515dc9519a.pnml,5,0.3487261300518895,False
585,Road_Traffic_Fine_Management_Process.c2d90206-9289-4036-bd17-5ea80ee909ed.pnml,4,0.33101467219130676,False
586,Road_Traffic_Fine_Management_Process.3d4a6ae6-e54c-43bd-a58a-dc3639a11b34.pnml,4,0.35779002905075785,False
587,Road_Traffic_Fine_Management_Process.b6833991-888e-469e-9c67-a5952bd21b9e.pnml,5,0.3439018496709458,False
588,Road_Traffic_Fine_Management_Process.ac524255-77a2-4879-a9e3-f3c28bda449d.pnml,1,0.5206723142847789,False
589,Road_Traffic_Fine_Management_Process.f941fa70-16a1-46b7-b583-2468f8d477c9.pnml,3,0.450097029407374,False
590,Road_Traffic_Fine_Management_Process.7e4bc732-bb22-4572-b1a1-a27a115970ec.pnml,5,0.34379173465401625,False
591,Road_Traffic_Fine_Management_Process.093af992-f01f-4811-a233-e55b372588e1.pnml,2,0.27749909369130676,False
592,Road_Traffic_Fine_Management_Process.5e9e14d2-28cb-4726-89f8-454d9f36f59f.pnml,4,0.3222071875809956,False
593,Road_Traffic_Fine_Management_Process.0b5d28d1-21e2-4a77-87c1-cfeefd4187b6.pnml,3,0.38610179533367306,False
594,Road_Traffic_Fine_Management_Process.3fca3666-346a-42c7-ac44-1b1378d7695d.pnml,3,0.45932424854838627,False
595,Road_Traffic_Fine_Management_Process.dc0b8a23-9d70-4bb1-aaf6-831eab180122.pnml,5,0.4123818805563045,False
596,Road_Traffic_Fine_Management_Process.63f22a5e-99fe-40a4-8096-ce9396abda96.pnml,1,0.5209178705479519,False
597,Road_Traffic_Fine_Management_Process.ad36dbd4-8e5b-43b6-8f58-32ab5b93048e.pnml,5,0.47525482045890083,False
598,Road_Traffic_Fine_Management_Process.9d7b2f45-5a13-4529-88a4-692015a8624d.pnml,0,0.4407309520253581,False
599,Road_Traffic_Fine_Management_Process.ab07352f-8fe1-4029-b2af-507511a52898.pnml,4,0.3081148669648733,False
600,Road_Traffic_Fine_Management_Process.c4c009b9-c642-4ca9-aed0-c121cf8b6950.pnml,1,0.39224841608169025,False
601,Road_Traffic_Fine_Management_Process.b1f7e785-a9dd-4938-92f1-ce3ed0fc1a2b.pnml,5,0.3494218634359615,False
602,Road_Traffic_Fine_Management_Process.ebf783e8-4f7f-47e1-b0d0-75ef8c55cc2e.pnml,2,0.38952600199369697,False
603,Road_Traffic_Fine_Management_Process.2ecaa5f7-ab55-4616-9e18-d9bb00e0a2c1.pnml,4,0.3994061638935071,False
604,Road_Traffic_Fine_Management_Process.470b6a2b-80af-4fc7-8e4f-92e05ee96f52.pnml,1,0.47242378064346063,False
605,Road_Traffic_Fine_Management_Process.d2e99297-5e7c-49a2-8201-798529a489c0.pnml,5,0.33473335393714604,False
606,Road_Traffic_Fine_Management_Process.2e9e93a1-307f-494f-8a9f-7447db1ca6ad.pnml,1,0.3215336862750379,False
607,Road_Traffic_Fine_Management_Process.683c7dce-4266-4787-8fc5-da5f0ed7b24d.pnml,4,0.3290530428251234,False
608,Road_Traffic_Fine_Management_Process.fd00d932-4234-4540-a42f-d2b6e3c4f487.pnml,1,0.3114518312813802,False
609,Road_Traffic_Fine_Management_Process.468478ba-b789-4d59-9c32-41df50379dc7.pnml,4,0.3150723457334504,False
610,Road_Traffic_Fine_Management_Process.4b6bd286-5ab7-49a6-a769-83cf3242ebb4.pnml,5,0.34093369797070094,False
611,Road_Traffic_Fine_Management_Process.a2888958-18fd-4ba5-90c2-5962c859412e.pnml,5,0.34504627704020774,False
612,Road_Traffic_Fine_Management_Process.e88c94ad-14d9-4a2a-9321-02bfc7f77881.pnml,1,0.3412230342706856,False
613,Road_Traffic_Fine_Management_Process.4fd55919-c1e2-4c41-85ae-317c1b1bea05.pnml,2,0.32227633217345014,False
614,Road_Traffic_Fine_Management_Process.42ca20a3-8e29-4340-bff1-3b530e956f75.pnml,4,0.37214213377584476,False
615,Road_Traffic_Fine_Management_Process.8297585f-e9a7-45dd-8e5c-91021dc015bf.pnml,4,0.297965827830163,False
616,Road_Traffic_Fine_Management_Process.5ef98bcd-b6af-4037-bd95-7a7bbb7a422b.pnml,4,0.32529317320643203,False
617,Road_Traffic_Fine_Management_Process.c5d66199-e855-45a1-96cb-03a9d980fdea.pnml,2,0.3086572291334648,False
618,Road_Traffic_Fine_Management_Process.62b733e0-195f-4356-98e6-498751d6c951.pnml,4,0.3091177142870299,False
619,Road_Traffic_Fine_Management_Process.35c1a334-d7b2-4d76-aac6-5b04c6f64de6.pnml,2,0.3150696830185504,False
620,Road_Traffic_Fine_Management_Process.28c5e1fc-ea65-4f1b-aec8-054a98ef573f.pnml,4,0.31466729030921775,False
621,Road_Traffic_Fine_Management_Process.f386daa2-28ab-4efc-b8bd-378c4b6201e9.pnml,1,0.31850171370495856,False
622,Road_Traffic_Fine_Management_Process.85822465-fb25-4547-b4cb-fc3bec8e7039.pnml,4,0.5443497496274423,False
623,Road_Traffic_Fine_Management_Process.e3a265e9-6aeb-4211-84e5-2a32acc124d7.pnml,5,0.49087289321586447,False
624,Road_Traffic_Fine_Management_Process.68757738-5ba7-4680-ac28-cf8d2b8ac55d.pnml,1,0.3188159465834683,False
625,Road_Traffic_Fine_Management_Process.63bd096e-6365-4c9c-8635-a307a32ddb55.pnml,1,0.3870907433966079,False
626,Road_Traffic_Fine_Management_Process.acc37958-b1ac-4178-aa07-a0f3777ee920.pnml,4,0.3280156848338193,False
627,Road_Traffic_Fine_Management_Process.a29f3294-e850-4f69-a094-055485fd8920.pnml,1,0.40605764903240527,False
628,Road_Traffic_Fine_Management_Process.5bcd5382-27c0-4c97-9b88-2e7a7b1984b4.pnml,4,0.33375822681419515,False
629,Road_Traffic_Fine_Management_Process.7933e274-67d8-4429-b52f-d0f56bece5c1.pnml,1,0.400511098499523,False
630,Road_Traffic_Fine_Management_Process.4968f3aa-3432-4791-a69e-2e7492d934c8.pnml,2,0.2582271136192039,False
631,Road_Traffic_Fine_Management_Process.79529f46-12f6-4f7e-a3be-2ea9dbd850e2.pnml,5,0.32456371876160783,False
632,Road_Traffic_Fine_Management_Process.ccb75e96-200f-4df0-b1bc-2cd05f0664a0.pnml,0,0.4178217748592149,False
633,Road_Traffic_Fine_Management_Process.581d2b78-55d1-4066-93df-a4053614c299.pnml,1,0.3043166410418992,False
634,Road_Traffic_Fine_Management_Process.db4f927f-4802-4ef9-83ae-fe05f194dc47.pnml,4,0.3892272982027563,False
635,Road_Traffic_Fine_Management_Process.acf9736d-91d1-44d0-9389-1e089f359fed.pnml,4,0.35072290345373164,False
636,Road_Traffic_Fine_Management_Process.92e0b079-efcf-4ee4-b993-a103a65f709a.pnml,1,0.44119564549009993,False
637,Road_Traffic_Fine_Management_Process.ddb578dc-992f-458c-b099-5fccf8721e62.pnml,0,0.3877569805417839,False
638,Road_Traffic_Fine_Management_Process.97b6a7c8-1df5-42b1-a722-e5f2f52272ed.pnml,4,0.35364120423491274,False
639,Road_Traffic_Fine_Management_Process.b5d54d55-3dda-4f14-b4d0-d8a1ec19414c.pnml,1,0.33407797893786767,False
640,Road_Traffic_Fine_Management_Process.1f804f73-d348-46c5-b888-cdb3d2ff2c5b.pnml,0,0.3541976898492875,False
