,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
92,BPI_Challenge_2012_res10939.4ba80d48-d1c8-4bdf-9d91-f7b668f20b40.pnml,0.059146196041021,0.7346938775510204,0.8002772775369931,1423,0.059146196041021,0.7346938775510204,0.8002772775369931
93,BPI_Challenge_2012_res10939.e707d2af-6eb8-4bfc-9f6a-9e7530335a56.pnml,0.0744049606486994,0.7346938775510204,0.7979716575218061,1431,0.0744049606486994,0.7346938775510204,0.7979716575218061
94,BPI_Challenge_2012_res10939.4fcc4f97-483a-46c7-b1f6-bfcdd0030089.pnml,0.059146196041021,0.7346938775510204,0.7972968491196714,1434,0.059146196041021,0.7346938775510204,0.7972968491196714
95,BPI_Challenge_2012_res10939.4aa467a0-d65e-4cbe-a293-e42d86fd16b0.pnml,0.0682327689005479,0.7346938775510204,0.7962875827313488,1441,0.0682327689005479,0.7346938775510204,0.7962875827313488
96,BPI_Challenge_2012_res10939.a2c88028-f218-4972-9c28-a36a86453b2c.pnml,0.0799109627156378,0.7346938775510204,0.7947015092303845,1639,0.0799109627156378,0.7346938775510204,0.7947015092303845
97,BPI_Challenge_2012_res10939.a4ecff55-6b32-476a-bc0c-e083ba5827f6.pnml,0.059146196041021,0.7346938775510204,0.7908459321833176,1677,0.059146196041021,0.7346938775510204,0.7908459321833176
98,BPI_Challenge_2012_res10939.bdb7ee8c-c6cd-43ad-bd09-5120ed4895ba.pnml,0.059146196041021,0.7346938775510204,0.7908459321833176,1694,0.059146196041021,0.7346938775510204,0.7908459321833176
99,BPI_Challenge_2012_res10939.ac9cebda-a20e-4e37-99c7-c8d0522bdf8e.pnml,0.0616503696637248,0.7551020408163265,0.7848281004709552,1783,0.0616503696637248,0.7551020408163265,0.7848281004709552
100,BPI_Challenge_2012_res10939.dd217b79-2cc1-4027-9cf3-7508a92994d4.pnml,0.0599332220367275,0.7346938775510204,0.7760941591336706,1898,0.0599332220367275,0.7346938775510204,0.7760941591336706
101,BPI_Challenge_2012_res10939.9fd5e09a-4070-43c3-8608-ec5df5d7ea5b.pnml,0.0594657762938226,0.7346938775510204,0.7749568283793187,1928,0.0594657762938226,0.7346938775510204,0.7749568283793187
102,BPI_Challenge_2012_res10939.97da057e-dc9a-439e-a252-b7467b77cba0.pnml,0.0443596470307656,0.7346938775510204,0.774869143015039,1930,0.0443596470307656,0.7346938775510204,0.774869143015039
103,BPI_Challenge_2012_res10939.2bb903c7-dfa2-45f5-a63b-0d63f1c1cf2c.pnml,0.0443596470307656,0.7346938775510204,0.774869143015039,1929,0.0443596470307656,0.7346938775510204,0.774869143015039
104,BPI_Challenge_2012_res10939.41e8d714-593c-4fa9-a4bb-34758b117fdf.pnml,0.0442165513951825,0.7346938775510204,0.7745209805392169,1931,0.0442165513951825,0.7346938775510204,0.7745209805392169
105,BPI_Challenge_2012_res10939.ab4ca892-f130-418c-a299-62f290c85ee1.pnml,0.0402655219015818,0.6530612244897959,0.7714384399794723,1983,0.0402655219015818,0.6530612244897959,0.7714384399794723
