,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
37,BPI_Challenge_2012_res10939.4aa467a0-d65e-4cbe-a293-e42d86fd16b0.pnml,0.0682327689005479,0.7346938775510204,0.7962875827313488,1441,0.0682327689005479,0.7346938775510204,0.7962875827313488
38,BPI_Challenge_2012_res10939.89b4d77f-5820-4d88-98a5-28cb71b36e85.pnml,0.0402655219015818,0.6530612244897959,0.7952479637889961,1620,0.0402655219015818,0.6530612244897959,0.7952479637889961
39,BPI_Challenge_2012_res10939.0591e585-3935-4047-8967-ed139a60da99.pnml,0.0402655219015818,0.6530612244897959,0.7952479637889961,1559,0.0402655219015818,0.6530612244897959,0.7952479637889961
40,BPI_Challenge_2012_res10939.a2c88028-f218-4972-9c28-a36a86453b2c.pnml,0.0799109627156378,0.7346938775510204,0.7947015092303845,1639,0.0799109627156378,0.7346938775510204,0.7947015092303845
41,BPI_Challenge_2012_res10939.35e5479f-2339-4c3c-9751-1b3e937317dd.pnml,0.059146196041021,0.7346938775510204,0.7908459321833176,1701,0.059146196041021,0.7346938775510204,0.7908459321833176
42,BPI_Challenge_2012_res10939.ac9cebda-a20e-4e37-99c7-c8d0522bdf8e.pnml,0.0616503696637248,0.7551020408163265,0.7848281004709552,1783,0.0616503696637248,0.7551020408163265,0.7848281004709552
43,BPI_Challenge_2012_res10939.65ee1b2b-8b14-4ad0-865c-e67844debc20.pnml,0.059146196041021,0.7346938775510204,0.784179265516651,1807,0.059146196041021,0.7346938775510204,0.784179265516651
44,BPI_Challenge_2012_res10939.bbeef606-0a34-429f-82d6-fea73d140221.pnml,0.059146196041021,0.7346938775510204,0.784179265516651,1822,0.059146196041021,0.7346938775510204,0.784179265516651
45,BPI_Challenge_2012_res10939.524a772d-a010-4259-b476-f8a48b4a5d7a.pnml,0.059146196041021,0.7346938775510204,0.784179265516651,1809,0.059146196041021,0.7346938775510204,0.784179265516651
46,BPI_Challenge_2012_res10939.6460b3b9-5df2-4552-b3d1-d563d24d83a9.pnml,0.059146196041021,0.7346938775510204,0.784179265516651,1801,0.059146196041021,0.7346938775510204,0.784179265516651
47,BPI_Challenge_2012_res10939.5b033732-2213-4f4b-a4e6-61d5717866b6.pnml,0.059146196041021,0.7346938775510204,0.784179265516651,1788,0.059146196041021,0.7346938775510204,0.784179265516651
48,BPI_Challenge_2012_res10939.5a413c5f-7a23-443f-aabf-7f225caf24df.pnml,0.0405914619604103,0.6530612244897959,0.7793743338728135,1875,0.0405914619604103,0.6530612244897959,0.7793743338728135
49,BPI_Challenge_2012_res10939.9a67a873-984a-4b2a-a530-c450edd3e8c5.pnml,0.059146196041021,0.7346938775510204,0.7765602178976032,1885,0.059146196041021,0.7346938775510204,0.7765602178976032
50,BPI_Challenge_2012_res10939.d5446121-e4f9-4f12-87d3-e3e931acf3ae.pnml,0.0336672231496938,0.4693877551020408,0.7757924446374285,1900,0.0336672231496938,0.4693877551020408,0.7757924446374285
51,BPI_Challenge_2012_res10939.2bb903c7-dfa2-45f5-a63b-0d63f1c1cf2c.pnml,0.0443596470307656,0.7346938775510204,0.774869143015039,1929,0.0443596470307656,0.7346938775510204,0.774869143015039
52,BPI_Challenge_2012_res10939.41e8d714-593c-4fa9-a4bb-34758b117fdf.pnml,0.0442165513951825,0.7346938775510204,0.7745209805392169,1931,0.0442165513951825,0.7346938775510204,0.7745209805392169
53,BPI_Challenge_2012_res10939.ab4ca892-f130-418c-a299-62f290c85ee1.pnml,0.0402655219015818,0.6530612244897959,0.7714384399794723,1983,0.0402655219015818,0.6530612244897959,0.7714384399794723
54,BPI_Challenge_2012_res10939.35b2c6f8-7871-4d32-ace3-7b1e261deae6.pnml,0.0322124175212655,0.6530612244897959,0.7689874866774554,2045,0.0322124175212655,0.6530612244897959,0.7689874866774554
55,BPI_Challenge_2012_res10939.039631ff-22e0-4b27-ac87-1313a053c086.pnml,0.059146196041021,0.7346938775510204,0.7670364083737937,2067,0.059146196041021,0.7346938775510204,0.7670364083737937
56,BPI_Challenge_2012_res10939.98d1f767-17e4-4abe-8371-073cb5599e92.pnml,0.0402655219015818,0.6530612244897959,0.7552479637889962,2155,0.0402655219015818,0.6530612244897959,0.7552479637889962
57,BPI_Challenge_2012_res10939.b243b497-e687-45a5-8452-10603c6e4afd.pnml,0.0368550759201843,0.4897959183673469,0.7476303635574142,2227,0.0368550759201843,0.4897959183673469,0.7476303635574142
58,BPI_Challenge_2012_res10939.252d8761-3583-40d4-b8cd-366fdbe22339.pnml,0.0402655219015818,0.6530612244897959,0.7464384399794722,2262,0.0402655219015818,0.6530612244897959,0.7464384399794722
59,BPI_Challenge_2012_res10939.d021b7e2-8a09-4c4a-b26c-522ed61f5334.pnml,0.0339446696875746,0.4693877551020408,0.7460419610784348,2276,0.0339446696875746,0.4693877551020408,0.7460419610784348
60,BPI_Challenge_2012_res10939.3f0af167-9a21-4198-a75a-0edc4772fda2.pnml,0.0443596470307656,0.7346938775510204,0.7382024763483723,2514,0.0443596470307656,0.7346938775510204,0.7382024763483723
61,BPI_Challenge_2012_res10939.98f586cd-d1e8-4524-9c2f-10375354acbc.pnml,0.0443596470307656,0.7346938775510204,0.7382024763483723,2509,0.0443596470307656,0.7346938775510204,0.7382024763483723
62,BPI_Challenge_2012_res10939.5109b9b2-a0d5-4a32-b9d9-51ba4735fcc9.pnml,0.0402655219015818,0.6530612244897959,0.7381051066461389,2539,0.0402655219015818,0.6530612244897959,0.7381051066461389
63,BPI_Challenge_2012_res10939.43c11e54-e377-4f65-811d-6c3035bb6229.pnml,0.0430558867954526,0.6530612244897959,0.7353704654008594,2604,0.0430558867954526,0.6530612244897959,0.7353704654008594
